id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
17,World,388966.232703945,804986.724158408,17.4371093387003,0.015,0.016,16/10/2023 2:11:05 a.m.,638330190650000000
18,World,388966.233947905,804986.72323652,17.4351212077799,0.017,0.018,16/10/2023 2:11:06 a.m.,638330190660000000
19,World,388965.988433542,804986.839921809,17.4845725622873,0.015,0.016,16/10/2023 2:11:07 a.m.,638330190670000000
20,World,388965.205366291,804987.323457639,17.5432294789339,0.017,0.019,16/10/2023 2:11:08 a.m.,638330190680000000
21,World,388964.37551397,804987.922028153,17.5694239841787,0.018,0.02,16/10/2023 2:11:09 a.m.,638330190690000000
22,World,388963.564576739,804988.536840333,17.5564998144582,0.021,0.023,16/10/2023 2:11:10 a.m.,638330190700000000
23,World,388962.728104959,804989.106015563,17.5570048583848,0.02,0.022,16/10/2023 2:11:11 a.m.,638330190710000000
24,World,388961.900293859,804989.638358476,17.579998165069,0.022,0.024,16/10/2023 2:11:12 a.m.,638330190720000000
25,World,388961.188497882,804990.090029353,17.6201033353193,0.02,0.023,16/10/2023 2:11:13 a.m.,638330190730000000
26,World,388960.545437132,804990.517696488,17.6534149357559,0.021,0.024,16/10/2023 2:11:14 a.m.,638330190740000000
27,World,388960.027176676,804990.893327528,17.6355376137755,0.016,0.02,16/10/2023 2:11:15 a.m.,638330190750000000
28,World,388959.440774628,804991.144123543,17.6252051511773,0.018,0.022,16/10/2023 2:11:16 a.m.,638330190760000000
29,World,388958.678480128,804991.441510615,17.6371970841464,0.014,0.018,16/10/2023 2:11:17 a.m.,638330190770000000
30,World,388957.745371092,804991.630954431,17.6941338054743,0.015,0.02,16/10/2023 2:11:18 a.m.,638330190780000000
31,World,388956.753057,804991.776914359,17.6684098714676,0.014,0.019,16/10/2023 2:11:19 a.m.,638330190790000000
32,World,388955.754727245,804991.945198889,17.6971016770374,0.015,0.02,16/10/2023 2:11:20 a.m.,638330190800000000
33,World,388954.754513417,804992.17720357,17.7394207162233,0.014,0.017,16/10/2023 2:11:21 a.m.,638330190810000000
34,World,388953.826554606,804992.304502398,17.731401886127,0.015,0.02,16/10/2023 2:11:22 a.m.,638330190820000000
35,World,388952.837528229,804992.471249281,17.7093987645824,0.014,0.018,16/10/2023 2:11:23 a.m.,638330190830000000
36,World,388951.976358762,804992.592140885,17.70352302269,0.016,0.02,16/10/2023 2:11:24 a.m.,638330190840000000
37,World,388951.109487243,804992.686119946,17.7050501046264,0.013,0.017,16/10/2023 2:11:25 a.m.,638330190850000000
38,World,388950.030872472,804992.851446855,17.6912886214006,0.015,0.019,16/10/2023 2:11:26 a.m.,638330190860000000
39,World,388948.938735462,804993.032935766,17.6826522699642,0.015,0.02,16/10/2023 2:11:27 a.m.,638330190870000000
40,World,388947.903361511,804993.23110896,17.6980032081209,0.013,0.018,16/10/2023 2:11:28 a.m.,638330190880000000
41,World,388946.91295091,804993.350215819,17.7250205109678,0.011,0.015,16/10/2023 2:11:29 a.m.,638330190890000000
42,World,388945.898137914,804993.426251249,17.7066196465218,0.013,0.017,16/10/2023 2:11:30 a.m.,638330190900000000
43,World,388944.794503531,804993.505318369,17.7143513778153,0.011,0.015,16/10/2023 2:11:31 a.m.,638330190910000000
44,World,388943.724838434,804993.623861633,17.7290109984071,0.012,0.016,16/10/2023 2:11:32 a.m.,638330190920000000
45,World,388942.657057812,804993.768151035,17.7203871220481,0.013,0.018,16/10/2023 2:11:33 a.m.,638330190930000000
46,World,388941.572738053,804993.930264745,17.7015145383153,0.011,0.015,16/10/2023 2:11:34 a.m.,638330190940000000
47,World,388940.508410427,804994.080584927,17.7153419567685,0.01,0.014,16/10/2023 2:11:35 a.m.,638330190950000000
48,World,388939.470161072,804994.122104049,17.7329540712304,0.011,0.015,16/10/2023 2:11:36 a.m.,638330190960000000
49,World,388938.421128479,804994.154665064,17.7365153452023,0.01,0.014,16/10/2023 2:11:37 a.m.,638330190970000000
50,World,388937.424865426,804994.356726127,17.7609709860702,0.011,0.015,16/10/2023 2:11:38 a.m.,638330190980000000
51,World,388936.401312612,804994.613852374,17.8092973337847,0.01,0.014,16/10/2023 2:11:39 a.m.,638330190990000000
52,World,388935.608885593,804994.981304003,17.8095644932327,0.011,0.015,16/10/2023 2:11:40 a.m.,638330191000000000
53,World,388935.158320313,804995.077556359,17.7532512967691,0.012,0.016,16/10/2023 2:11:41 a.m.,638330191010000000
54,World,388935.084637012,804995.098443281,17.7136643470919,0.011,0.014,16/10/2023 2:11:42 a.m.,638330191020000000
55,World,388935.082067854,804995.108240503,17.6911719923722,0.009,0.013,16/10/2023 2:11:43 a.m.,638330191030000000
56,World,388935.089464907,804995.109544769,17.7021114511542,0.011,0.014,16/10/2023 2:11:44 a.m.,638330191040000000
57,World,388935.086231785,804995.108312428,17.6935628851574,0.011,0.015,16/10/2023 2:11:45 a.m.,638330191050000000
58,World,388935.084136681,804995.10677789,17.68774261038,0.01,0.013,16/10/2023 2:11:46 a.m.,638330191060000000
59,World,388935.092512262,804995.096241835,17.6869489356758,0.01,0.014,16/10/2023 2:11:47 a.m.,638330191070000000
60,World,388935.046759441,804995.072461846,17.6997489806626,0.009,0.011,16/10/2023 2:11:48 a.m.,638330191080000000
61,World,388935.052039886,804995.093453723,17.6987461312852,0.008,0.01,16/10/2023 2:11:49 a.m.,638330191090000000
62,World,388935.026670992,804995.08889006,17.7034235989278,0.009,0.011,16/10/2023 2:11:50 a.m.,638330191100000000
63,World,388935.03279651,804995.088916374,17.7063437175941,0.008,0.01,16/10/2023 2:11:51 a.m.,638330191110000000
64,World,388935.03602021,804995.081460155,17.699364353267,0.009,0.011,16/10/2023 2:11:52 a.m.,638330191120000000
65,World,388935.035225645,804995.075438866,17.6986916841641,0.008,0.01,16/10/2023 2:11:53 a.m.,638330191130000000
66,World,388935.037126973,804995.071445187,17.6947769409913,0.009,0.011,16/10/2023 2:11:54 a.m.,638330191140000000
67,World,388935.024303103,804995.044907897,17.6979419295945,0.008,0.01,16/10/2023 2:11:55 a.m.,638330191150000000
68,World,388935.020091397,804995.075035671,17.6914715513803,0.008,0.011,16/10/2023 2:11:56 a.m.,638330191160000000
69,World,388934.919280424,804995.082493052,17.7338933825266,0.008,0.01,16/10/2023 2:11:57 a.m.,638330191170000000
70,World,388934.475851504,804994.980652279,17.7765870968902,0.009,0.012,16/10/2023 2:11:58 a.m.,638330191180000000
71,World,388933.784201964,804994.993932375,17.7965482817228,0.008,0.011,16/10/2023 2:11:59 a.m.,638330191190000000
72,World,388933.063983217,804994.92344725,17.8258270177683,0.009,0.012,16/10/2023 2:12:00 a.m.,638330191200000000
73,World,388932.10945498,804994.848825843,17.8484024735008,0.008,0.011,16/10/2023 2:12:01 a.m.,638330191210000000
74,World,388931.199066169,804994.76691997,17.8732530546562,0.009,0.012,16/10/2023 2:12:02 a.m.,638330191220000000
75,World,388930.366094672,804994.792254729,17.8470653279923,0.01,0.013,16/10/2023 2:12:03 a.m.,638330191230000000
76,World,388929.534285207,804994.856226273,17.8592030250176,0.01,0.014,16/10/2023 2:12:04 a.m.,638330191240000000
77,World,388928.580431845,804994.942789499,17.8861766293069,0.009,0.013,16/10/2023 2:12:05 a.m.,638330191250000000
78,World,388927.556165875,804995.006779255,17.8664437323157,0.01,0.014,16/10/2023 2:12:06 a.m.,638330191260000000
79,World,388926.534824236,804995.020777796,17.8912171923133,0.009,0.012,16/10/2023 2:12:07 a.m.,638330191270000000
80,World,388925.560820081,804995.048098113,17.9040873778132,0.01,0.014,16/10/2023 2:12:08 a.m.,638330191280000000
81,World,388924.670855924,804995.109870757,17.8981915218301,0.009,0.012,16/10/2023 2:12:09 a.m.,638330191290000000
82,World,388923.867851478,804995.168466052,17.9278480224125,0.01,0.014,16/10/2023 2:12:10 a.m.,638330191300000000
83,World,388922.97772245,804995.241760928,17.9083832387539,0.009,0.012,16/10/2023 2:12:11 a.m.,638330191310000000
84,World,388921.971861959,804995.281671653,17.9448614613376,0.01,0.014,16/10/2023 2:12:12 a.m.,638330191320000000
85,World,388920.839985821,804995.343504388,17.9407556153328,0.009,0.012,16/10/2023 2:12:13 a.m.,638330191330000000
86,World,388919.674502241,804995.426939615,17.9311315647395,0.01,0.014,16/10/2023 2:12:14 a.m.,638330191340000000
87,World,388918.513971695,804995.44886314,17.8945223096234,0.009,0.012,16/10/2023 2:12:15 a.m.,638330191350000000
88,World,388917.328020049,804995.531275216,17.9329193163938,0.01,0.014,16/10/2023 2:12:16 a.m.,638330191360000000
89,World,388916.192823368,804995.79906453,17.9485350515781,0.01,0.013,16/10/2023 2:12:17 a.m.,638330191370000000
90,World,388915.371554067,804996.09156929,17.8849539383772,0.01,0.013,16/10/2023 2:12:18 a.m.,638330191380000000
91,World,388915.116387931,804996.158476325,17.8345876324064,0.011,0.014,16/10/2023 2:12:19 a.m.,638330191390000000
92,World,388915.086378716,804996.158221662,17.8298720907107,0.01,0.013,16/10/2023 2:12:20 a.m.,638330191400000000
93,World,388915.073274026,804996.175296114,17.8471331299475,0.009,0.012,16/10/2023 2:12:21 a.m.,638330191410000000
94,World,388915.084089755,804996.161972848,17.850224935113,0.01,0.013,16/10/2023 2:12:22 a.m.,638330191420000000
95,World,388915.078904314,804996.167836395,17.8368073902436,0.009,0.012,16/10/2023 2:12:23 a.m.,638330191430000000
96,World,388915.078845884,804996.180511118,17.8521747051592,0.01,0.013,16/10/2023 2:12:24 a.m.,638330191440000000
97,World,388915.064938627,804996.139040784,17.8374532637182,0.009,0.011,16/10/2023 2:12:25 a.m.,638330191450000000
98,World,388915.069043206,804996.125752749,17.8506093135226,0.009,0.012,16/10/2023 2:12:26 a.m.,638330191460000000
99,World,388915.071245705,804996.120917852,17.8549536080028,0.008,0.01,16/10/2023 2:12:27 a.m.,638330191470000000
100,World,388915.068844625,804996.123475181,17.8516970905805,0.009,0.011,16/10/2023 2:12:28 a.m.,638330191480000000
101,World,388915.073364497,804996.118166142,17.8350720042924,0.008,0.01,16/10/2023 2:12:29 a.m.,638330191490000000
102,World,388915.070962866,804996.111325985,17.8362984969591,0.009,0.011,16/10/2023 2:12:30 a.m.,638330191500000000
103,World,388914.888438039,804996.141050612,17.8885004517007,0.008,0.01,16/10/2023 2:12:31 a.m.,638330191510000000
104,World,388914.150389936,804996.127870921,17.9532822699577,0.009,0.011,16/10/2023 2:12:32 a.m.,638330191520000000
105,World,388913.219073786,804996.098956832,17.9890722965283,0.008,0.011,16/10/2023 2:12:33 a.m.,638330191530000000
106,World,388912.094900126,804995.957766362,18.0025818334648,0.009,0.012,16/10/2023 2:12:34 a.m.,638330191540000000
107,World,388910.960648095,804995.850814354,18.0248427042612,0.01,0.013,16/10/2023 2:12:35 a.m.,638330191550000000
108,World,388909.786882494,804995.901969048,18.0355595331847,0.01,0.014,16/10/2023 2:12:36 a.m.,638330191560000000
109,World,388908.544962918,804996.012403027,18.0145587805709,0.01,0.013,16/10/2023 2:12:37 a.m.,638330191570000000
110,World,388907.297416477,804996.145671859,18.0591062228082,0.01,0.014,16/10/2023 2:12:38 a.m.,638330191580000000
111,World,388906.285650136,804996.263553927,18.0703631392415,0.009,0.013,16/10/2023 2:12:39 a.m.,638330191590000000
112,World,388905.288007307,804996.274712865,18.0849987884259,0.01,0.014,16/10/2023 2:12:40 a.m.,638330191600000000
113,World,388904.220191463,804996.248817248,18.0818185948734,0.011,0.014,16/10/2023 2:12:41 a.m.,638330191610000000
114,World,388903.072214694,804996.361836309,18.0762939339535,0.01,0.014,16/10/2023 2:12:42 a.m.,638330191620000000
115,World,388901.961250982,804996.403255397,18.0788374645749,0.009,0.013,16/10/2023 2:12:43 a.m.,638330191630000000
116,World,388900.853207157,804996.43152475,18.1064421648287,0.01,0.014,16/10/2023 2:12:44 a.m.,638330191640000000
117,World,388899.740938731,804996.610527724,18.1229579801253,0.011,0.015,16/10/2023 2:12:45 a.m.,638330191650000000
118,World,388898.718366825,804996.676256295,18.107814066598,0.01,0.014,16/10/2023 2:12:46 a.m.,638330191660000000
119,World,388897.56465756,804996.729399996,18.1037532051387,0.009,0.012,16/10/2023 2:12:47 a.m.,638330191670000000
120,World,388896.451530597,804996.942988982,18.1505626584886,0.01,0.014,16/10/2023 2:12:48 a.m.,638330191680000000
121,World,388895.469104541,804997.065221847,18.123527717024,0.009,0.012,16/10/2023 2:12:49 a.m.,638330191690000000
122,World,388895.159387153,804997.065611099,18.112718751813,0.009,0.013,16/10/2023 2:12:50 a.m.,638330191700000000
123,World,388895.002095244,804996.883198144,18.1160155214813,0.009,0.012,16/10/2023 2:12:51 a.m.,638330191710000000
124,World,388894.328111157,804997.154578685,18.1125478911355,0.009,0.013,16/10/2023 2:12:52 a.m.,638330191720000000
125,World,388893.200906646,804997.491992886,18.1362327575022,0.008,0.011,16/10/2023 2:12:53 a.m.,638330191730000000
126,World,388892.018621191,804997.713010381,18.1494652574591,0.01,0.013,16/10/2023 2:12:54 a.m.,638330191740000000
127,World,388890.838938636,804997.983859385,18.1994447560366,0.008,0.011,16/10/2023 2:12:55 a.m.,638330191750000000
128,World,388889.685154943,804998.201375404,18.1899292019375,0.009,0.012,16/10/2023 2:12:56 a.m.,638330191760000000
129,World,388888.513133915,804998.321261483,18.2170755330252,0.01,0.014,16/10/2023 2:12:57 a.m.,638330191770000000
130,World,388887.377578834,804998.434746785,18.2541168770735,0.009,0.012,16/10/2023 2:12:58 a.m.,638330191780000000
131,World,388886.284799685,804998.481134305,18.2064104848484,0.008,0.011,16/10/2023 2:12:59 a.m.,638330191790000000
132,World,388885.154723539,804998.452344262,18.3091610903908,0.009,0.012,16/10/2023 2:13:00 a.m.,638330191800000000
133,World,388884.281842301,804998.438426666,18.3208595856467,0.01,0.014,16/10/2023 2:13:01 a.m.,638330191810000000
134,World,388883.252770419,804998.503233285,18.3231938687504,0.011,0.014,16/10/2023 2:13:02 a.m.,638330191820000000
135,World,388882.133103536,804998.607422366,18.2925120217267,0.009,0.012,16/10/2023 2:13:03 a.m.,638330191830000000
136,World,388880.910788625,804998.718172887,18.297362404514,0.009,0.013,16/10/2023 2:13:04 a.m.,638330191840000000
137,World,388879.653664604,804998.862507034,18.3529932205855,0.008,0.011,16/10/2023 2:13:05 a.m.,638330191850000000
138,World,388878.352156948,804998.931886986,18.307198416007,0.009,0.012,16/10/2023 2:13:06 a.m.,638330191860000000
139,World,388877.0226073,804999.033861951,18.2597481433795,0.008,0.011,16/10/2023 2:13:07 a.m.,638330191870000000
140,World,388875.729586363,804999.133404656,18.2993798145679,0.009,0.012,16/10/2023 2:13:08 a.m.,638330191880000000
141,World,388874.532615708,804999.211467429,18.3351151026331,0.008,0.011,16/10/2023 2:13:09 a.m.,638330191890000000
142,World,388873.284926242,804999.324741934,18.2983951162532,0.009,0.012,16/10/2023 2:13:10 a.m.,638330191900000000
143,World,388872.043071602,804999.442960358,18.301848483092,0.008,0.011,16/10/2023 2:13:11 a.m.,638330191910000000
144,World,388870.802260008,804999.486943483,18.3524639370978,0.009,0.012,16/10/2023 2:13:12 a.m.,638330191920000000
145,World,388869.545457328,804999.474613407,18.3202004252849,0.008,0.011,16/10/2023 2:13:13 a.m.,638330191930000000
146,World,388868.307447496,804999.486463359,18.2936034813108,0.009,0.012,16/10/2023 2:13:14 a.m.,638330191940000000
147,World,388867.120381547,804999.58351377,18.3664278157824,0.008,0.011,16/10/2023 2:13:15 a.m.,638330191950000000
148,World,388865.87657796,804999.691727168,18.377793870099,0.008,0.011,16/10/2023 2:13:16 a.m.,638330191960000000
149,World,388864.630902014,804999.831760398,18.3599351916454,0.009,0.013,16/10/2023 2:13:17 a.m.,638330191970000000
150,World,388863.464249855,805000.054349632,18.3599938264484,0.008,0.011,16/10/2023 2:13:18 a.m.,638330191980000000
151,World,388862.27755332,805000.300356872,18.3587434669048,0.008,0.011,16/10/2023 2:13:19 a.m.,638330191990000000
152,World,388861.0526992,805000.600533718,18.3022037059842,0.009,0.012,16/10/2023 2:13:20 a.m.,638330192000000000
153,World,388859.820082469,805000.874971087,18.3103336693107,0.007,0.011,16/10/2023 2:13:21 a.m.,638330192010000000
154,World,388858.643974515,805001.215607416,18.2956962004543,0.009,0.012,16/10/2023 2:13:22 a.m.,638330192020000000
155,World,388857.566407673,805001.474087278,18.2446727678096,0.008,0.011,16/10/2023 2:13:23 a.m.,638330192030000000
156,World,388856.759323941,805001.854629642,18.2088158822763,0.009,0.013,16/10/2023 2:13:24 a.m.,638330192040000000
157,World,388856.315013772,805002.220480255,18.1342246806762,0.008,0.011,16/10/2023 2:13:25 a.m.,638330192050000000
158,World,388856.140688292,805002.274725134,18.1606826781139,0.009,0.012,16/10/2023 2:13:26 a.m.,638330192060000000
159,World,388856.092639291,805002.258758658,18.1931749706178,0.008,0.011,16/10/2023 2:13:27 a.m.,638330192070000000
160,World,388856.025137663,805002.259596006,18.1854646444528,0.009,0.012,16/10/2023 2:13:28 a.m.,638330192080000000
161,World,388856.06452362,805002.264781626,18.105356742062,0.009,0.012,16/10/2023 2:13:29 a.m.,638330192090000000
162,World,388856.087777756,805002.259674056,18.0968942472353,0.009,0.013,16/10/2023 2:13:30 a.m.,638330192100000000
163,World,388856.093516969,805002.27717228,18.1147135370245,0.008,0.011,16/10/2023 2:13:31 a.m.,638330192110000000
164,World,388856.093344092,805002.315132731,18.1202509353851,0.008,0.011,16/10/2023 2:13:32 a.m.,638330192120000000
165,World,388856.089374157,805002.332643916,18.1216985610076,0.007,0.01,16/10/2023 2:13:33 a.m.,638330192130000000
166,World,388856.073754493,805002.327337775,18.1267393761855,0.008,0.011,16/10/2023 2:13:34 a.m.,638330192140000000
167,World,388856.083703031,805002.333749479,18.1204040399397,0.008,0.011,16/10/2023 2:13:35 a.m.,638330192150000000
168,World,388856.08536149,805002.331752723,18.1238161504489,0.008,0.011,16/10/2023 2:13:36 a.m.,638330192160000000
169,World,388856.085659455,805002.337748471,18.1278013292133,0.009,0.012,16/10/2023 2:13:37 a.m.,638330192170000000
170,World,388856.087476867,805002.332309725,18.1254145536993,0.008,0.011,16/10/2023 2:13:38 a.m.,638330192180000000
171,World,388855.913542869,805002.439489963,18.1654710119477,0.008,0.011,16/10/2023 2:13:39 a.m.,638330192190000000
172,World,388855.377743247,805003.080130794,18.1988513905892,0.008,0.011,16/10/2023 2:13:40 a.m.,638330192200000000
173,World,388854.837125123,805004.032375667,18.2658552148993,0.009,0.012,16/10/2023 2:13:41 a.m.,638330192210000000
174,World,388854.511907336,805005.247896839,18.2480465909174,0.009,0.013,16/10/2023 2:13:42 a.m.,638330192220000000
175,World,388854.546530916,805006.653394368,18.236866914819,0.009,0.014,16/10/2023 2:13:43 a.m.,638330192230000000
176,World,388854.923473412,805007.884092459,18.2893939163947,0.011,0.016,16/10/2023 2:13:44 a.m.,638330192240000000
177,World,388855.510596293,805009.127418427,18.2815378746121,0.01,0.015,16/10/2023 2:13:45 a.m.,638330192250000000
178,World,388856.131835881,805010.307958073,18.3305092549863,0.01,0.016,16/10/2023 2:13:46 a.m.,638330192260000000
179,World,388856.719046033,805011.395250348,18.4338448482121,0.011,0.018,16/10/2023 2:13:47 a.m.,638330192270000000
180,World,388857.274093419,805012.54732172,18.5120579888403,0.011,0.018,16/10/2023 2:13:48 a.m.,638330192280000000
181,World,388857.664409769,805013.803968059,18.4394527615929,0.01,0.017,16/10/2023 2:13:49 a.m.,638330192290000000
182,World,388858.015103951,805015.078621644,18.4559713869277,0.012,0.019,16/10/2023 2:13:50 a.m.,638330192300000000
183,World,388858.238830716,805016.29502057,18.4998199925589,0.013,0.02,16/10/2023 2:13:51 a.m.,638330192310000000
184,World,388858.510445151,805017.527638509,18.4664450715291,0.011,0.017,16/10/2023 2:13:52 a.m.,638330192320000000
185,World,388858.877950626,805018.71903649,18.4565959004535,0.01,0.015,16/10/2023 2:13:53 a.m.,638330192330000000
186,World,388859.261676294,805019.940071606,18.5408965869851,0.011,0.015,16/10/2023 2:13:54 a.m.,638330192340000000
187,World,388859.618023325,805021.115819156,18.5160529814379,0.011,0.015,16/10/2023 2:13:55 a.m.,638330192350000000
188,World,388859.659695357,805022.002737055,18.5243435933075,0.015,0.02,16/10/2023 2:13:56 a.m.,638330192360000000
189,World,388859.435573027,805022.899019084,18.391120092981,0.034,0.039,16/10/2023 2:13:57 a.m.,638330192370000000
190,World,388859.78325739,805024.161606496,18.6479530524992,0.047,0.057,16/10/2023 2:13:58 a.m.,638330192380000000
191,World,388860.384453399,805025.192781457,18.4482230711749,0.065,0.08,16/10/2023 2:13:59 a.m.,638330192390000000
192,World,388860.997482109,805026.215598289,18.6160613551262,0.061,0.074,16/10/2023 2:14:00 a.m.,638330192400000000
193,World,388861.786212528,805027.471034501,18.2937138251448,0.098,0.114,16/10/2023 2:14:01 a.m.,638330192410000000
194,Device,388862.282499068,805028.839337992,18.4592767969685,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192415623620
195,Device,388862.299403248,805028.880550428,18.4644975665037,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192415960990
196,Device,388862.316243013,805028.922501017,18.4701392235028,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192416285000
197,Device,388862.332028363,805028.962503405,18.4777495747093,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192416659560
198,Device,388862.347291012,805029.0039937,18.482349400203,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192416915240
199,Device,388862.361606647,805029.044512931,18.4852807275216,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192417221340
200,Device,388862.37404258,805029.080009885,18.4917029664988,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192417540020
201,Device,388862.387301768,805029.119942726,18.4905080535399,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192417897630
202,Device,388862.400591426,805029.160578199,18.487502817678,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192418295980
203,Device,388862.41795638,805029.201616938,18.4793788449357,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192418625310
204,Device,388862.432145616,805029.244136626,18.4747056081191,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192418922620
205,Device,388862.453810356,805029.30000549,18.4680899400297,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192419350400
206,Device,388862.468188041,805029.343135072,18.4641348263121,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192419573580
207,Device,388862.482121063,805029.385702435,18.4616111513452,0.114621895693786,0.0746528487182774,16/10/2023 2:14:01 a.m.,638330192419959970
208,Device,388862.497452686,805029.43644638,18.4615876865369,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192420244750
209,Device,388862.508708299,805029.476725437,18.4639018790951,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192420580680
210,Device,388862.519099299,805029.516167198,18.4678651481545,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192420894180
211,Device,388862.529919376,805029.557137367,18.4734064379329,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192421222910
212,Device,388862.541266062,805029.597589412,18.4789498031929,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192421603430
213,Device,388862.554360567,805029.63956062,18.4849129932328,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192421895080
214,Device,388862.57481631,805029.69485907,18.4890824130492,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192422248550
215,Device,388862.588399897,805029.736849211,18.4938936008627,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192422544260
216,Device,388862.601194459,805029.776917487,18.4971345078283,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192422890240
217,Device,388862.622601537,805029.833699946,18.5012716582465,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192423248680
218,Device,388862.635243662,805029.871715634,18.500328597496,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192423554620
219,Device,388862.648296894,805029.909571292,18.4973679296726,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192423912950
220,Device,388862.658404675,805029.941131745,18.4916674541316,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192424247140
221,Device,388862.672771252,805029.980121977,18.4859306709023,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192424644850
222,Device,388862.687792496,805030.019886328,18.4800249210344,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192424876290
223,Device,388862.704933505,805030.062077448,18.4736052375968,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192425267200
224,Device,388862.721094365,805030.102304861,18.4700129526362,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192425662510
225,Device,388862.736881769,805030.141621161,18.4687948279908,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192426039260
226,Device,388862.752839302,805030.184922565,18.4739419194054,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192426421920
227,Device,388862.7672215,805030.223291723,18.4760519935226,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192426617810
228,Device,388862.781180699,805030.261799657,18.4790206876275,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192426969210
229,Device,388862.795105884,805030.300900189,18.4825726086313,0.114621895693786,0.0746528487182774,16/10/2023 2:14:02 a.m.,638330192427296970
